"xseconds,"rate"
"5:","188"
"10:","240"
"15:","240"
"20:","233"
"25:","239"
"30:","244"
"35:","238"
"40:","240"
"45:","240"
"50:","242"
"55:","242"
"60:","240"
"65:","247"
"70:","239"
"75:","237"
"80:","234"
"85:","240"
"90:","236"
"95:","235"
"100:","237"
"105:","237"
"110:","236"
"115:","237"
"120:","241"
"125:","238"
"130:","241"
"135:","242"
"140:","250"
"145:","249"
"150:","203"
"155:","233"
"160:","201"
"165:","242"
"170:","247"
"175:","242"
"180:","227"
"185:","231"
"190:","234"
"195:","235"
"200:","237"
"205:","234"
"210:","239"
"215:","239"
"220:","242"
"225:","253"
"230:","241"
"235:","317"
"240:","398"
