"xseconds,"rate"
"5:","209"
"10:","222"
"15:","230"
"20:","222"
"25:","223"
"30:","235"
"35:","240"
"40:","228"
"45:","227"
"50:","231"
"55:","225"
"60:","226"
"65:","230"
"70:","239"
"75:","223"
"80:","235"
"85:","213"
"90:","210"
"95:","225"
"100:","205"
"105:","223"
"110:","243"
"115:","229"
"120:","214"
"125:","206"
"130:","186"
"135:","211"
"140:","226"
"145:","223"
"150:","208"
"155:","229"
"160:","228"
"165:","211"
"170:","221"
"175:","228"
"180:","224"
"185:","241"
"190:","216"
"195:","227"
"200:","222"
"205:","229"
"210:","231"
"215:","209"
"220:","225"
"225:","229"
"230:","246"
"235:","308"
"240:","398"
