"xseconds,"rate"
"5:","215"
"10:","237"
"15:","240"
"20:","234"
"25:","230"
"30:","241"
"35:","244"
"40:","235"
"45:","235"
"50:","237"
"55:","233"
"60:","233"
"65:","240"
"70:","247"
"75:","229"
"80:","243"
"85:","218"
"90:","214"
"95:","231"
"100:","210"
"105:","227"
"110:","246"
"115:","235"
"120:","222"
"125:","213"
"130:","186"
"135:","215"
"140:","235"
"145:","226"
"150:","213"
"155:","231"
"160:","234"
"165:","216"
"170:","225"
"175:","230"
"180:","228"
"185:","247"
"190:","228"
"195:","234"
"200:","230"
"205:","234"
"210:","242"
"215:","216"
"220:","241"
"225:","240"
"230:","254"
"235:","309"
"240:","399"
