"xseconds,"rate"
"5:","167"
"10:","174"
"15:","236"
"20:","234"
"25:","229"
"30:","234"
"35:","226"
"40:","232"
"45:","225"
"50:","235"
"55:","237"
"60:","225"
"65:","224"
"70:","234"
"75:","230"
"80:","234"
"85:","228"
"90:","227"
"95:","223"
"100:","237"
"105:","229"
"110:","227"
"115:","228"
"120:","231"
"125:","219"
"130:","232"
"135:","235"
"140:","226"
"145:","232"
"150:","236"
"155:","239"
"160:","240"
"165:","237"
"170:","233"
"175:","223"
"180:","227"
"185:","223"
"190:","228"
"195:","231"
"200:","238"
"205:","237"
"210:","227"
"215:","238"
"220:","227"
"225:","232"
"230:","255"
"235:","324"
"240:","397"
