"xseconds,"rate"
"5:","278"
"10:","217"
"15:","219"
"20:","220"
"25:","213"
"30:","208"
"35:","209"
"40:","208"
"45:","214"
"50:","208"
"55:","200"
"60:","209"
"65:","209"
"70:","206"
"75:","204"
"80:","215"
"85:","202"
"90:","211"
"95:","204"
"100:","200"
"105:","212"
"110:","204"
"115:","209"
"120:","211"
"125:","206"
"130:","218"
"135:","210"
"140:","215"
"145:","212"
"150:","205"
"155:","218"
"160:","212"
"165:","210"
"170:","208"
"175:","207"
"180:","209"
"185:","203"
"190:","207"
"195:","202"
"200:","216"
"205:","203"
"210:","208"
"215:","211"
"220:","196"
"225:","205"
"230:","207"
"235:","211"
"240:","268"
