"xseconds,"rate"
"5:","168"
"10:","174"
"15:","240"
"20:","235"
"25:","230"
"30:","237"
"35:","227"
"40:","235"
"45:","228"
"50:","235"
"55:","237"
"60:","231"
"65:","228"
"70:","240"
"75:","235"
"80:","242"
"85:","230"
"90:","235"
"95:","231"
"100:","236"
"105:","230"
"110:","229"
"115:","230"
"120:","236"
"125:","223"
"130:","233"
"135:","237"
"140:","231"
"145:","237"
"150:","238"
"155:","243"
"160:","245"
"165:","240"
"170:","235"
"175:","225"
"180:","236"
"185:","228"
"190:","227"
"195:","232"
"200:","239"
"205:","236"
"210:","228"
"215:","237"
"220:","230"
"225:","237"
"230:","264"
"235:","333"
"240:","396"
