"xseconds,"rate"
"5:","270"
"10:","231"
"15:","209"
"20:","198"
"25:","201"
"30:","194"
"35:","197"
"40:","201"
"45:","193"
"50:","198"
"55:","200"
"60:","200"
"65:","203"
"70:","200"
"75:","212"
"80:","196"
"85:","204"
"90:","202"
"95:","200"
"100:","203"
"105:","205"
"110:","199"
"115:","202"
"120:","196"
"125:","200"
"130:","199"
"135:","203"
"140:","204"
"145:","202"
"150:","202"
"155:","207"
"160:","204"
"165:","194"
"170:","203"
"175:","201"
"180:","199"
"185:","200"
"190:","209"
"195:","207"
"200:","201"
"205:","200"
"210:","194"
"215:","194"
"220:","196"
"225:","198"
"230:","199"
"235:","218"
"240:","248"
