"xseconds,"rate"
"5:","215"
"10:","231"
"15:","232"
"20:","239"
"25:","241"
"30:","239"
"35:","243"
"40:","236"
"45:","232"
"50:","238"
"55:","243"
"60:","233"
"65:","229"
"70:","235"
"75:","238"
"80:","242"
"85:","240"
"90:","242"
"95:","229"
"100:","238"
"105:","241"
"110:","247"
"115:","243"
"120:","237"
"125:","233"
"130:","233"
"135:","235"
"140:","234"
"145:","238"
"150:","245"
"155:","245"
"160:","234"
"165:","241"
"170:","230"
"175:","231"
"180:","241"
"185:","236"
"190:","225"
"195:","244"
"200:","237"
"205:","231"
"210:","231"
"215:","234"
"220:","244"
"225:","232"
"230:","246"
"235:","297"
"240:","393"
