"xseconds,"rate"
"5:","255"
"10:","299"
"15:","201"
"20:","169"
"25:","168"
"30:","171"
"35:","166"
"40:","169"
"45:","169"
"50:","168"
"55:","167"
"60:","165"
"65:","167"
"70:","172"
"75:","174"
"80:","163"
"85:","164"
"90:","170"
"95:","159"
"100:","165"
"105:","162"
"110:","153"
"115:","167"
"120:","164"
"125:","166"
"130:","165"
"135:","169"
"140:","151"
"145:","160"
"150:","170"
"155:","156"
"160:","161"
"165:","153"
"170:","167"
"175:","162"
"180:","168"
"185:","161"
"190:","170"
"195:","167"
"200:","169"
"205:","172"
"210:","169"
"215:","167"
"220:","167"
"225:","165"
"230:","162"
"235:","169"
"240:","172"
