"xseconds,"rate"
"5:","289"
"10:","241"
"15:","216"
"20:","204"
"25:","207"
"30:","201"
"35:","200"
"40:","207"
"45:","203"
"50:","205"
"55:","205"
"60:","205"
"65:","207"
"70:","206"
"75:","218"
"80:","200"
"85:","210"
"90:","212"
"95:","205"
"100:","209"
"105:","212"
"110:","204"
"115:","208"
"120:","205"
"125:","203"
"130:","203"
"135:","209"
"140:","211"
"145:","210"
"150:","210"
"155:","211"
"160:","209"
"165:","201"
"170:","206"
"175:","207"
"180:","203"
"185:","212"
"190:","212"
"195:","217"
"200:","205"
"205:","208"
"210:","201"
"215:","199"
"220:","204"
"225:","202"
"230:","200"
"235:","223"
"240:","248"
