"xseconds,"rate"
"5:","177"
"10:","235"
"15:","236"
"20:","233"
"25:","235"
"30:","233"
"35:","234"
"40:","222"
"45:","223"
"50:","235"
"55:","232"
"60:","239"
"65:","233"
"70:","234"
"75:","227"
"80:","230"
"85:","235"
"90:","231"
"95:","235"
"100:","236"
"105:","224"
"110:","235"
"115:","240"
"120:","224"
"125:","233"
"130:","222"
"135:","226"
"140:","236"
"145:","227"
"150:","228"
"155:","234"
"160:","240"
"165:","240"
"170:","244"
"175:","238"
"180:","226"
"185:","237"
"190:","233"
"195:","234"
"200:","233"
"205:","229"
"210:","226"
"215:","232"
"220:","232"
"225:","232"
"230:","241"
"235:","309"
"240:","398"
