"xseconds,"rate"
"5:","281"
"10:","188"
"15:","198"
"20:","213"
"25:","205"
"30:","202"
"35:","208"
"40:","206"
"45:","212"
"50:","215"
"55:","209"
"60:","204"
"65:","204"
"70:","198"
"75:","202"
"80:","203"
"85:","211"
"90:","193"
"95:","205"
"100:","208"
"105:","211"
"110:","204"
"115:","213"
"120:","201"
"125:","198"
"130:","201"
"135:","206"
"140:","200"
"145:","214"
"150:","209"
"155:","198"
"160:","198"
"165:","205"
"170:","194"
"175:","202"
"180:","201"
"185:","199"
"190:","208"
"195:","199"
"200:","209"
"205:","198"
"210:","200"
"215:","217"
"220:","199"
"225:","194"
"230:","200"
"235:","200"
"240:","246"
