"xseconds,"rate"
"5:","216"
"10:","187"
"15:","203"
"20:","197"
"25:","204"
"30:","194"
"35:","197"
"40:","194"
"45:","198"
"50:","194"
"55:","204"
"60:","200"
"65:","191"
"70:","203"
"75:","198"
"80:","192"
"85:","204"
"90:","202"
"95:","202"
"100:","203"
"105:","192"
"110:","203"
"115:","201"
"120:","199"
"125:","200"
"130:","206"
"135:","205"
"140:","206"
"145:","198"
"150:","198"
"155:","195"
"160:","202"
"165:","193"
"170:","193"
"175:","197"
"180:","197"
"185:","207"
"190:","201"
"195:","202"
"200:","200"
"205:","203"
"210:","201"
"215:","197"
"220:","196"
"225:","192"
"230:","201"
"235:","203"
"240:","249"
