"xseconds,"rate"
"5:","175"
"10:","217"
"15:","236"
"20:","223"
"25:","230"
"30:","229"
"35:","241"
"40:","240"
"45:","236"
"50:","235"
"55:","244"
"60:","242"
"65:","240"
"70:","235"
"75:","227"
"80:","225"
"85:","236"
"90:","243"
"95:","240"
"100:","251"
"105:","240"
"110:","229"
"115:","240"
"120:","235"
"125:","245"
"130:","247"
"135:","251"
"140:","238"
"145:","242"
"150:","240"
"155:","239"
"160:","232"
"165:","244"
"170:","247"
"175:","253"
"180:","245"
"185:","241"
"190:","228"
"195:","241"
"200:","243"
"205:","236"
"210:","246"
"215:","245"
"220:","249"
"225:","243"
"230:","257"
"235:","317"
"240:","391"
