"xseconds,"rate"
"5:","179"
"10:","125"
"15:","141"
"20:","167"
"25:","171"
"30:","171"
"35:","167"
"40:","172"
"45:","171"
"50:","171"
"55:","169"
"60:","169"
"65:","172"
"70:","169"
"75:","169"
"80:","167"
"85:","171"
"90:","170"
"95:","170"
"100:","167"
"105:","171"
"110:","172"
"115:","169"
"120:","169"
"125:","168"
"130:","169"
"135:","168"
"140:","162"
"145:","169"
"150:","168"
"155:","169"
"160:","169"
"165:","169"
"170:","164"
"175:","163"
"180:","163"
"185:","166"
"190:","171"
"195:","170"
"200:","170"
"205:","171"
"210:","166"
"215:","167"
"220:","168"
"225:","170"
"230:","161"
"235:","166"
"240:","162"
