"xseconds,"rate"
"5:","300"
"10:","220"
"15:","216"
"20:","203"
"25:","200"
"30:","195"
"35:","184"
"40:","194"
"45:","198"
"50:","184"
"55:","192"
"60:","195"
"65:","202"
"70:","201"
"75:","206"
"80:","189"
"85:","183"
"90:","209"
"95:","200"
"100:","209"
"105:","204"
"110:","214"
"115:","208"
"120:","205"
"125:","202"
"130:","202"
"135:","207"
"140:","208"
"145:","200"
"150:","204"
"155:","198"
"160:","217"
"165:","204"
"170:","203"
"175:","209"
"180:","208"
"185:","204"
"190:","202"
"195:","208"
"200:","209"
"205:","207"
"210:","199"
"215:","201"
"220:","205"
"225:","200"
"230:","204"
"235:","219"
"240:","243"
