"xseconds,"rate"
"5:","206"
"10:","225"
"15:","233"
"20:","240"
"25:","242"
"30:","241"
"35:","239"
"40:","233"
"45:","231"
"50:","233"
"55:","241"
"60:","231"
"65:","224"
"70:","235"
"75:","235"
"80:","244"
"85:","233"
"90:","238"
"95:","232"
"100:","236"
"105:","237"
"110:","246"
"115:","241"
"120:","231"
"125:","226"
"130:","232"
"135:","228"
"140:","234"
"145:","236"
"150:","248"
"155:","245"
"160:","233"
"165:","239"
"170:","225"
"175:","229"
"180:","235"
"185:","235"
"190:","219"
"195:","240"
"200:","230"
"205:","229"
"210:","231"
"215:","234"
"220:","243"
"225:","228"
"230:","249"
"235:","307"
"240:","409"
