"xseconds,"rate"
"5:","233"
"10:","189"
"15:","200"
"20:","214"
"25:","202"
"30:","184"
"35:","200"
"40:","199"
"45:","193"
"50:","206"
"55:","205"
"60:","187"
"65:","209"
"70:","205"
"75:","211"
"80:","200"
"85:","207"
"90:","184"
"95:","202"
"100:","209"
"105:","177"
"110:","208"
"115:","202"
"120:","194"
"125:","188"
"130:","195"
"135:","162"
"140:","199"
"145:","197"
"150:","199"
"155:","186"
"160:","208"
"165:","203"
"170:","198"
"175:","200"
"180:","184"
"185:","203"
"190:","192"
"195:","212"
"200:","204"
"205:","202"
"210:","196"
"215:","211"
"220:","206"
"225:","207"
"230:","217"
"235:","217"
"240:","245"
