"xseconds,"rate"
"5:","301"
"10:","226"
"15:","216"
"20:","201"
"25:","197"
"30:","196"
"35:","186"
"40:","195"
"45:","198"
"50:","185"
"55:","197"
"60:","200"
"65:","202"
"70:","201"
"75:","205"
"80:","191"
"85:","183"
"90:","211"
"95:","205"
"100:","210"
"105:","207"
"110:","212"
"115:","207"
"120:","199"
"125:","206"
"130:","202"
"135:","207"
"140:","210"
"145:","201"
"150:","202"
"155:","197"
"160:","216"
"165:","209"
"170:","199"
"175:","210"
"180:","206"
"185:","205"
"190:","205"
"195:","208"
"200:","211"
"205:","210"
"210:","202"
"215:","201"
"220:","202"
"225:","204"
"230:","206"
"235:","219"
"240:","242"
