"xseconds,"rate"
"5:","281"
"10:","183"
"15:","206"
"20:","200"
"25:","208"
"30:","197"
"35:","198"
"40:","208"
"45:","206"
"50:","203"
"55:","208"
"60:","195"
"65:","205"
"70:","207"
"75:","212"
"80:","212"
"85:","206"
"90:","210"
"95:","209"
"100:","200"
"105:","218"
"110:","206"
"115:","205"
"120:","207"
"125:","209"
"130:","208"
"135:","213"
"140:","206"
"145:","197"
"150:","218"
"155:","184"
"160:","202"
"165:","182"
"170:","206"
"175:","212"
"180:","207"
"185:","204"
"190:","212"
"195:","217"
"200:","210"
"205:","202"
"210:","201"
"215:","213"
"220:","219"
"225:","210"
"230:","206"
"235:","210"
"240:","234"
