"xseconds,"rate"
"5:","174"
"10:","219"
"15:","232"
"20:","215"
"25:","224"
"30:","224"
"35:","232"
"40:","236"
"45:","228"
"50:","227"
"55:","238"
"60:","235"
"65:","232"
"70:","229"
"75:","218"
"80:","222"
"85:","232"
"90:","237"
"95:","235"
"100:","243"
"105:","237"
"110:","223"
"115:","229"
"120:","230"
"125:","236"
"130:","237"
"135:","243"
"140:","231"
"145:","234"
"150:","236"
"155:","228"
"160:","222"
"165:","236"
"170:","241"
"175:","242"
"180:","237"
"185:","235"
"190:","222"
"195:","234"
"200:","234"
"205:","231"
"210:","238"
"215:","237"
"220:","243"
"225:","237"
"230:","253"
"235:","313"
"240:","389"
