"xseconds,"rate"
"5:","269"
"10:","225"
"15:","206"
"20:","197"
"25:","197"
"30:","194"
"35:","194"
"40:","201"
"45:","195"
"50:","198"
"55:","198"
"60:","199"
"65:","201"
"70:","197"
"75:","206"
"80:","193"
"85:","202"
"90:","204"
"95:","201"
"100:","203"
"105:","203"
"110:","197"
"115:","200"
"120:","196"
"125:","197"
"130:","195"
"135:","198"
"140:","200"
"145:","200"
"150:","201"
"155:","206"
"160:","205"
"165:","191"
"170:","198"
"175:","196"
"180:","197"
"185:","204"
"190:","207"
"195:","207"
"200:","199"
"205:","195"
"210:","197"
"215:","192"
"220:","196"
"225:","192"
"230:","197"
"235:","214"
"240:","248"
