"xseconds,"rate"
"5:","294"
"10:","184"
"15:","211"
"20:","207"
"25:","213"
"30:","201"
"35:","206"
"40:","210"
"45:","211"
"50:","206"
"55:","212"
"60:","202"
"65:","214"
"70:","210"
"75:","217"
"80:","221"
"85:","210"
"90:","216"
"95:","213"
"100:","206"
"105:","219"
"110:","208"
"115:","211"
"120:","213"
"125:","214"
"130:","214"
"135:","218"
"140:","209"
"145:","203"
"150:","221"
"155:","186"
"160:","204"
"165:","184"
"170:","208"
"175:","216"
"180:","208"
"185:","206"
"190:","216"
"195:","218"
"200:","213"
"205:","206"
"210:","207"
"215:","219"
"220:","224"
"225:","213"
"230:","212"
"235:","212"
"240:","234"
