"xseconds,"rate"
"5:","223"
"10:","249"
"15:","238"
"20:","231"
"25:","239"
"30:","241"
"35:","249"
"40:","230"
"45:","246"
"50:","248"
"55:","241"
"60:","239"
"65:","242"
"70:","244"
"75:","245"
"80:","235"
"85:","232"
"90:","242"
"95:","240"
"100:","228"
"105:","238"
"110:","245"
"115:","236"
"120:","240"
"125:","245"
"130:","237"
"135:","232"
"140:","240"
"145:","241"
"150:","239"
"155:","241"
"160:","234"
"165:","241"
"170:","249"
"175:","243"
"180:","243"
"185:","236"
"190:","245"
"195:","246"
"200:","243"
"205:","242"
"210:","243"
"215:","229"
"220:","246"
"225:","235"
"230:","248"
"235:","311"
"240:","396"
