"xseconds,"rate"
"5:","278"
"10:","228"
"15:","224"
"20:","222"
"25:","219"
"30:","214"
"35:","215"
"40:","213"
"45:","217"
"50:","210"
"55:","208"
"60:","212"
"65:","213"
"70:","205"
"75:","209"
"80:","220"
"85:","207"
"90:","214"
"95:","210"
"100:","208"
"105:","214"
"110:","211"
"115:","209"
"120:","215"
"125:","208"
"130:","222"
"135:","211"
"140:","217"
"145:","217"
"150:","207"
"155:","221"
"160:","215"
"165:","214"
"170:","213"
"175:","209"
"180:","210"
"185:","210"
"190:","210"
"195:","206"
"200:","220"
"205:","205"
"210:","211"
"215:","215"
"220:","199"
"225:","209"
"230:","210"
"235:","218"
"240:","268"
