"xseconds,"rate"
"5:","175"
"10:","213"
"15:","228"
"20:","218"
"25:","224"
"30:","227"
"35:","237"
"40:","235"
"45:","231"
"50:","231"
"55:","241"
"60:","235"
"65:","235"
"70:","230"
"75:","220"
"80:","221"
"85:","230"
"90:","235"
"95:","235"
"100:","246"
"105:","236"
"110:","225"
"115:","232"
"120:","227"
"125:","238"
"130:","242"
"135:","246"
"140:","229"
"145:","235"
"150:","235"
"155:","232"
"160:","223"
"165:","233"
"170:","242"
"175:","246"
"180:","241"
"185:","237"
"190:","221"
"195:","236"
"200:","238"
"205:","231"
"210:","238"
"215:","239"
"220:","243"
"225:","235"
"230:","253"
"235:","309"
"240:","390"
