"xseconds,"rate"
"5:","232"
"10:","187"
"15:","197"
"20:","211"
"25:","202"
"30:","182"
"35:","200"
"40:","198"
"45:","195"
"50:","205"
"55:","203"
"60:","186"
"65:","208"
"70:","203"
"75:","210"
"80:","201"
"85:","203"
"90:","185"
"95:","198"
"100:","205"
"105:","177"
"110:","206"
"115:","200"
"120:","193"
"125:","187"
"130:","193"
"135:","163"
"140:","196"
"145:","193"
"150:","198"
"155:","181"
"160:","207"
"165:","207"
"170:","198"
"175:","197"
"180:","183"
"185:","201"
"190:","192"
"195:","207"
"200:","198"
"205:","202"
"210:","193"
"215:","209"
"220:","204"
"225:","207"
"230:","215"
"235:","214"
"240:","246"
