"xseconds,"rate"
"5:","167"
"10:","134"
"15:","157"
"20:","160"
"25:","171"
"30:","170"
"35:","172"
"40:","172"
"45:","172"
"50:","171"
"55:","169"
"60:","172"
"65:","170"
"70:","172"
"75:","171"
"80:","165"
"85:","171"
"90:","168"
"95:","170"
"100:","168"
"105:","173"
"110:","166"
"115:","169"
"120:","172"
"125:","170"
"130:","171"
"135:","171"
"140:","168"
"145:","171"
"150:","171"
"155:","174"
"160:","170"
"165:","171"
"170:","171"
"175:","170"
"180:","170"
"185:","172"
"190:","173"
"195:","172"
"200:","167"
"205:","159"
"210:","166"
"215:","170"
"220:","167"
"225:","166"
"230:","171"
"235:","171"
"240:","170"
