"xseconds,"rate"
"5:","168"
"10:","174"
"15:","239"
"20:","241"
"25:","231"
"30:","233"
"35:","225"
"40:","236"
"45:","225"
"50:","235"
"55:","237"
"60:","232"
"65:","227"
"70:","239"
"75:","234"
"80:","243"
"85:","231"
"90:","235"
"95:","235"
"100:","239"
"105:","232"
"110:","230"
"115:","234"
"120:","234"
"125:","226"
"130:","236"
"135:","243"
"140:","232"
"145:","241"
"150:","240"
"155:","243"
"160:","243"
"165:","241"
"170:","234"
"175:","225"
"180:","237"
"185:","229"
"190:","229"
"195:","232"
"200:","244"
"205:","237"
"210:","229"
"215:","242"
"220:","230"
"225:","238"
"230:","262"
"235:","333"
"240:","396"
