"xseconds,"rate"
"5:","192"
"10:","242"
"15:","248"
"20:","240"
"25:","244"
"30:","249"
"35:","246"
"40:","246"
"45:","250"
"50:","247"
"55:","247"
"60:","251"
"65:","252"
"70:","244"
"75:","246"
"80:","245"
"85:","248"
"90:","239"
"95:","243"
"100:","249"
"105:","248"
"110:","244"
"115:","246"
"120:","246"
"125:","245"
"130:","246"
"135:","248"
"140:","257"
"145:","258"
"150:","209"
"155:","239"
"160:","204"
"165:","252"
"170:","256"
"175:","253"
"180:","234"
"185:","242"
"190:","242"
"195:","242"
"200:","243"
"205:","241"
"210:","250"
"215:","244"
"220:","250"
"225:","258"
"230:","247"
"235:","328"
"240:","397"
