"xseconds,"rate"
"5:","289"
"10:","226"
"15:","213"
"20:","200"
"25:","203"
"30:","201"
"35:","209"
"40:","197"
"45:","202"
"50:","200"
"55:","198"
"60:","198"
"65:","197"
"70:","197"
"75:","196"
"80:","196"
"85:","192"
"90:","201"
"95:","197"
"100:","204"
"105:","191"
"110:","200"
"115:","203"
"120:","194"
"125:","200"
"130:","203"
"135:","200"
"140:","205"
"145:","201"
"150:","203"
"155:","202"
"160:","203"
"165:","196"
"170:","205"
"175:","196"
"180:","196"
"185:","204"
"190:","195"
"195:","192"
"200:","192"
"205:","208"
"210:","203"
"215:","188"
"220:","208"
"225:","206"
"230:","196"
"235:","214"
"240:","243"
