"xseconds,"rate"
"5:","283"
"10:","192"
"15:","202"
"20:","213"
"25:","210"
"30:","205"
"35:","212"
"40:","210"
"45:","216"
"50:","218"
"55:","216"
"60:","208"
"65:","211"
"70:","202"
"75:","204"
"80:","206"
"85:","218"
"90:","201"
"95:","209"
"100:","212"
"105:","215"
"110:","208"
"115:","219"
"120:","211"
"125:","202"
"130:","210"
"135:","214"
"140:","207"
"145:","218"
"150:","217"
"155:","205"
"160:","206"
"165:","216"
"170:","201"
"175:","206"
"180:","204"
"185:","204"
"190:","212"
"195:","212"
"200:","212"
"205:","203"
"210:","201"
"215:","220"
"220:","204"
"225:","201"
"230:","204"
"235:","204"
"240:","247"
