"xseconds,"rate"
"5:","179"
"10:","218"
"15:","235"
"20:","240"
"25:","236"
"30:","227"
"35:","227"
"40:","242"
"45:","236"
"50:","236"
"55:","233"
"60:","229"
"65:","235"
"70:","237"
"75:","236"
"80:","235"
"85:","234"
"90:","236"
"95:","231"
"100:","238"
"105:","228"
"110:","230"
"115:","237"
"120:","226"
"125:","223"
"130:","236"
"135:","237"
"140:","232"
"145:","236"
"150:","234"
"155:","229"
"160:","228"
"165:","237"
"170:","238"
"175:","237"
"180:","231"
"185:","248"
"190:","229"
"195:","232"
"200:","241"
"205:","248"
"210:","239"
"215:","236"
"220:","233"
"225:","232"
"230:","266"
"235:","331"
"240:","398"
