"xseconds,"rate"
"5:","342"
"10:","248"
"15:","183"
"20:","167"
"25:","166"
"30:","171"
"35:","170"
"40:","172"
"45:","170"
"50:","170"
"55:","167"
"60:","169"
"65:","170"
"70:","172"
"75:","171"
"80:","171"
"85:","169"
"90:","168"
"95:","171"
"100:","172"
"105:","169"
"110:","165"
"115:","165"
"120:","172"
"125:","173"
"130:","173"
"135:","170"
"140:","172"
"145:","168"
"150:","169"
"155:","172"
"160:","173"
"165:","171"
"170:","169"
"175:","169"
"180:","171"
"185:","172"
"190:","172"
"195:","168"
"200:","172"
"205:","172"
"210:","172"
"215:","173"
"220:","173"
"225:","169"
"230:","169"
"235:","172"
"240:","173"
