"xseconds,"rate"
"5:","217"
"10:","191"
"15:","205"
"20:","202"
"25:","210"
"30:","200"
"35:","202"
"40:","198"
"45:","199"
"50:","198"
"55:","204"
"60:","207"
"65:","196"
"70:","208"
"75:","204"
"80:","197"
"85:","206"
"90:","206"
"95:","208"
"100:","206"
"105:","198"
"110:","207"
"115:","204"
"120:","205"
"125:","202"
"130:","212"
"135:","205"
"140:","212"
"145:","201"
"150:","207"
"155:","202"
"160:","208"
"165:","199"
"170:","200"
"175:","207"
"180:","203"
"185:","213"
"190:","204"
"195:","207"
"200:","201"
"205:","209"
"210:","205"
"215:","200"
"220:","197"
"225:","200"
"230:","206"
"235:","210"
"240:","249"
