"xseconds,"rate"
"5:","173"
"10:","176"
"15:","280"
"20:","278"
"25:","289"
"30:","269"
"35:","288"
"40:","287"
"45:","279"
"50:","297"
"55:","276"
"60:","284"
"65:","280"
"70:","280"
"75:","280"
"80:","275"
"85:","285"
"90:","279"
"95:","284"
"100:","279"
"105:","282"
"110:","287"
"115:","280"
"120:","286"
"125:","273"
"130:","286"
"135:","269"
"140:","279"
"145:","289"
"150:","278"
"155:","275"
"160:","272"
"165:","283"
"170:","275"
"175:","275"
"180:","289"
"185:","278"
"190:","300"
"195:","274"
"200:","278"
"205:","279"
"210:","281"
"215:","284"
"220:","275"
"225:","288"
"230:","279"
"235:","345"
"240:","399"
