"xseconds,"rate"
"5:","291"
"10:","231"
"15:","215"
"20:","204"
"25:","204"
"30:","200"
"35:","210"
"40:","200"
"45:","203"
"50:","204"
"55:","203"
"60:","200"
"65:","201"
"70:","200"
"75:","202"
"80:","203"
"85:","193"
"90:","202"
"95:","201"
"100:","208"
"105:","194"
"110:","202"
"115:","205"
"120:","196"
"125:","203"
"130:","205"
"135:","203"
"140:","206"
"145:","203"
"150:","203"
"155:","204"
"160:","205"
"165:","200"
"170:","206"
"175:","200"
"180:","197"
"185:","204"
"190:","197"
"195:","196"
"200:","193"
"205:","209"
"210:","204"
"215:","185"
"220:","209"
"225:","209"
"230:","198"
"235:","214"
"240:","244"
