"xseconds,"rate"
"5:","174"
"10:","212"
"15:","230"
"20:","218"
"25:","224"
"30:","225"
"35:","230"
"40:","234"
"45:","228"
"50:","231"
"55:","240"
"60:","234"
"65:","231"
"70:","229"
"75:","220"
"80:","218"
"85:","227"
"90:","230"
"95:","233"
"100:","241"
"105:","234"
"110:","223"
"115:","229"
"120:","224"
"125:","235"
"130:","235"
"135:","241"
"140:","227"
"145:","233"
"150:","231"
"155:","226"
"160:","221"
"165:","234"
"170:","237"
"175:","242"
"180:","235"
"185:","232"
"190:","218"
"195:","233"
"200:","233"
"205:","228"
"210:","237"
"215:","236"
"220:","241"
"225:","231"
"230:","251"
"235:","307"
"240:","389"
