"xseconds,"rate"
"5:","165"
"10:","123"
"15:","144"
"20:","166"
"25:","172"
"30:","171"
"35:","167"
"40:","172"
"45:","171"
"50:","171"
"55:","169"
"60:","170"
"65:","172"
"70:","170"
"75:","167"
"80:","168"
"85:","171"
"90:","170"
"95:","170"
"100:","167"
"105:","171"
"110:","172"
"115:","169"
"120:","169"
"125:","168"
"130:","169"
"135:","167"
"140:","162"
"145:","168"
"150:","169"
"155:","169"
"160:","169"
"165:","169"
"170:","164"
"175:","163"
"180:","163"
"185:","166"
"190:","171"
"195:","170"
"200:","170"
"205:","171"
"210:","165"
"215:","167"
"220:","169"
"225:","170"
"230:","160"
"235:","166"
"240:","163"
