"xseconds,"rate"
"5:","247"
"10:","165"
"15:","206"
"20:","207"
"25:","208"
"30:","204"
"35:","203"
"40:","205"
"45:","225"
"50:","207"
"55:","211"
"60:","204"
"65:","208"
"70:","214"
"75:","215"
"80:","200"
"85:","203"
"90:","205"
"95:","211"
"100:","206"
"105:","212"
"110:","204"
"115:","208"
"120:","202"
"125:","216"
"130:","201"
"135:","210"
"140:","212"
"145:","213"
"150:","204"
"155:","207"
"160:","208"
"165:","208"
"170:","199"
"175:","207"
"180:","213"
"185:","212"
"190:","206"
"195:","215"
"200:","209"
"205:","205"
"210:","206"
"215:","201"
"220:","213"
"225:","197"
"230:","203"
"235:","207"
"240:","250"
