"xseconds,"rate"
"5:","278"
"10:","233"
"15:","238"
"20:","227"
"25:","225"
"30:","222"
"35:","220"
"40:","217"
"45:","221"
"50:","216"
"55:","211"
"60:","220"
"65:","216"
"70:","209"
"75:","215"
"80:","223"
"85:","212"
"90:","217"
"95:","216"
"100:","210"
"105:","219"
"110:","217"
"115:","215"
"120:","219"
"125:","212"
"130:","225"
"135:","216"
"140:","219"
"145:","220"
"150:","211"
"155:","227"
"160:","218"
"165:","221"
"170:","216"
"175:","215"
"180:","218"
"185:","216"
"190:","221"
"195:","213"
"200:","225"
"205:","212"
"210:","214"
"215:","221"
"220:","205"
"225:","215"
"230:","216"
"235:","223"
"240:","268"
