"xseconds,"rate"
"5:","214"
"10:","233"
"15:","236"
"20:","243"
"25:","244"
"30:","241"
"35:","248"
"40:","242"
"45:","234"
"50:","244"
"55:","251"
"60:","238"
"65:","231"
"70:","236"
"75:","243"
"80:","245"
"85:","241"
"90:","245"
"95:","234"
"100:","244"
"105:","244"
"110:","247"
"115:","248"
"120:","236"
"125:","233"
"130:","236"
"135:","235"
"140:","233"
"145:","238"
"150:","245"
"155:","248"
"160:","234"
"165:","243"
"170:","230"
"175:","233"
"180:","242"
"185:","239"
"190:","230"
"195:","247"
"200:","235"
"205:","232"
"210:","238"
"215:","239"
"220:","244"
"225:","235"
"230:","246"
"235:","301"
"240:","393"
