"xseconds,"rate"
"5:","232"
"10:","165"
"15:","205"
"20:","206"
"25:","206"
"30:","202"
"35:","200"
"40:","205"
"45:","221"
"50:","208"
"55:","210"
"60:","203"
"65:","209"
"70:","212"
"75:","213"
"80:","198"
"85:","202"
"90:","208"
"95:","209"
"100:","204"
"105:","215"
"110:","204"
"115:","208"
"120:","203"
"125:","213"
"130:","200"
"135:","209"
"140:","210"
"145:","212"
"150:","205"
"155:","205"
"160:","205"
"165:","208"
"170:","200"
"175:","209"
"180:","211"
"185:","210"
"190:","207"
"195:","215"
"200:","209"
"205:","205"
"210:","204"
"215:","201"
"220:","212"
"225:","196"
"230:","200"
"235:","208"
"240:","250"
