"xseconds,"rate"
"5:","245"
"10:","196"
"15:","204"
"20:","219"
"25:","211"
"30:","191"
"35:","206"
"40:","205"
"45:","198"
"50:","214"
"55:","212"
"60:","191"
"65:","217"
"70:","210"
"75:","218"
"80:","207"
"85:","214"
"90:","191"
"95:","210"
"100:","218"
"105:","181"
"110:","216"
"115:","211"
"120:","197"
"125:","192"
"130:","200"
"135:","162"
"140:","207"
"145:","202"
"150:","204"
"155:","191"
"160:","212"
"165:","212"
"170:","204"
"175:","205"
"180:","190"
"185:","207"
"190:","198"
"195:","216"
"200:","206"
"205:","207"
"210:","200"
"215:","215"
"220:","214"
"225:","211"
"230:","227"
"235:","223"
"240:","245"
