"xseconds,"rate"
"5:","173"
"10:","176"
"15:","297"
"20:","295"
"25:","307"
"30:","289"
"35:","310"
"40:","304"
"45:","294"
"50:","315"
"55:","299"
"60:","299"
"65:","303"
"70:","302"
"75:","295"
"80:","290"
"85:","305"
"90:","300"
"95:","306"
"100:","298"
"105:","305"
"110:","308"
"115:","302"
"120:","305"
"125:","291"
"130:","306"
"135:","292"
"140:","296"
"145:","307"
"150:","298"
"155:","294"
"160:","288"
"165:","302"
"170:","291"
"175:","296"
"180:","308"
"185:","298"
"190:","315"
"195:","295"
"200:","294"
"205:","302"
"210:","299"
"215:","304"
"220:","293"
"225:","310"
"230:","290"
"235:","367"
"240:","397"
