"xseconds,"rate"
"5:","75"
"10:","182"
"15:","235"
"20:","241"
"25:","239"
"30:","237"
"35:","244"
"40:","234"
"45:","252"
"50:","236"
"55:","235"
"60:","252"
"65:","258"
"70:","252"
"75:","242"
"80:","235"
"85:","249"
"90:","244"
"95:","231"
"100:","247"
"105:","232"
"110:","247"
"115:","245"
"120:","239"
"125:","252"
"130:","247"
"135:","250"
"140:","248"
"145:","246"
"150:","249"
"155:","226"
"160:","235"
"165:","254"
"170:","247"
"175:","228"
"180:","248"
"185:","228"
"190:","248"
"195:","251"
"200:","253"
"205:","247"
"210:","228"
"215:","246"
"220:","230"
"225:","241"
"230:","250"
"235:","246"
"240:","310"
