"xseconds,"rate"
"5:","243"
"10:","255"
"15:","201"
"20:","166"
"25:","167"
"30:","172"
"35:","168"
"40:","175"
"45:","165"
"50:","168"
"55:","173"
"60:","162"
"65:","172"
"70:","171"
"75:","170"
"80:","175"
"85:","174"
"90:","173"
"95:","171"
"100:","173"
"105:","172"
"110:","172"
"115:","170"
"120:","171"
"125:","169"
"130:","169"
"135:","172"
"140:","172"
"145:","172"
"150:","168"
"155:","171"
"160:","171"
"165:","169"
"170:","172"
"175:","173"
"180:","157"
"185:","173"
"190:","159"
"195:","171"
"200:","172"
"205:","170"
"210:","175"
"215:","164"
"220:","171"
"225:","162"
"230:","169"
"235:","174"
"240:","164"
