"xseconds,"rate"
"5:","53"
"10:","238"
"15:","243"
"20:","230"
"25:","251"
"30:","236"
"35:","246"
"40:","236"
"45:","248"
"50:","237"
"55:","238"
"60:","249"
"65:","262"
"70:","246"
"75:","240"
"80:","238"
"85:","248"
"90:","242"
"95:","235"
"100:","240"
"105:","244"
"110:","244"
"115:","244"
"120:","237"
"125:","255"
"130:","250"
"135:","250"
"140:","248"
"145:","247"
"150:","242"
"155:","233"
"160:","236"
"165:","244"
"170:","252"
"175:","232"
"180:","246"
"185:","227"
"190:","250"
"195:","256"
"200:","245"
"205:","254"
"210:","230"
"215:","242"
"220:","232"
"225:","243"
"230:","246"
"235:","271"
"240:","377"
