"xseconds,"rate"
"5:","56"
"10:","191"
"15:","239"
"20:","235"
"25:","244"
"30:","237"
"35:","243"
"40:","234"
"45:","253"
"50:","234"
"55:","236"
"60:","253"
"65:","258"
"70:","252"
"75:","242"
"80:","235"
"85:","249"
"90:","245"
"95:","232"
"100:","245"
"105:","233"
"110:","248"
"115:","246"
"120:","238"
"125:","254"
"130:","248"
"135:","250"
"140:","249"
"145:","244"
"150:","249"
"155:","225"
"160:","239"
"165:","252"
"170:","250"
"175:","228"
"180:","249"
"185:","229"
"190:","248"
"195:","252"
"200:","253"
"205:","247"
"210:","229"
"215:","245"
"220:","232"
"225:","241"
"230:","249"
"235:","250"
"240:","314"
