"xseconds,"rate"
"5:","60"
"10:","185"
"15:","238"
"20:","239"
"25:","241"
"30:","238"
"35:","243"
"40:","234"
"45:","254"
"50:","235"
"55:","236"
"60:","253"
"65:","258"
"70:","251"
"75:","240"
"80:","236"
"85:","249"
"90:","244"
"95:","230"
"100:","248"
"105:","233"
"110:","247"
"115:","245"
"120:","240"
"125:","252"
"130:","248"
"135:","251"
"140:","248"
"145:","245"
"150:","249"
"155:","227"
"160:","237"
"165:","254"
"170:","248"
"175:","228"
"180:","249"
"185:","228"
"190:","249"
"195:","252"
"200:","253"
"205:","246"
"210:","230"
"215:","246"
"220:","232"
"225:","240"
"230:","249"
"235:","248"
"240:","311"
