"xseconds,"rate"
"5:","56"
"10:","191"
"15:","239"
"20:","235"
"25:","243"
"30:","239"
"35:","243"
"40:","234"
"45:","253"
"50:","234"
"55:","236"
"60:","253"
"65:","258"
"70:","252"
"75:","242"
"80:","235"
"85:","248"
"90:","245"
"95:","232"
"100:","246"
"105:","233"
"110:","248"
"115:","245"
"120:","238"
"125:","254"
"130:","248"
"135:","251"
"140:","249"
"145:","245"
"150:","249"
"155:","225"
"160:","239"
"165:","252"
"170:","249"
"175:","228"
"180:","249"
"185:","229"
"190:","248"
"195:","252"
"200:","254"
"205:","247"
"210:","230"
"215:","245"
"220:","231"
"225:","241"
"230:","249"
"235:","250"
"240:","314"
