"xseconds,"rate"
"5:","56"
"10:","193"
"15:","240"
"20:","234"
"25:","245"
"30:","238"
"35:","244"
"40:","235"
"45:","253"
"50:","235"
"55:","235"
"60:","253"
"65:","258"
"70:","253"
"75:","242"
"80:","234"
"85:","248"
"90:","246"
"95:","231"
"100:","244"
"105:","234"
"110:","248"
"115:","246"
"120:","238"
"125:","253"
"130:","249"
"135:","249"
"140:","249"
"145:","244"
"150:","249"
"155:","225"
"160:","239"
"165:","253"
"170:","250"
"175:","228"
"180:","249"
"185:","227"
"190:","248"
"195:","252"
"200:","255"
"205:","247"
"210:","230"
"215:","245"
"220:","232"
"225:","240"
"230:","250"
"235:","251"
"240:","316"
