"xseconds,"rate"
"5:","52"
"10:","189"
"15:","246"
"20:","236"
"25:","256"
"30:","260"
"35:","257"
"40:","237"
"45:","252"
"50:","244"
"55:","244"
"60:","242"
"65:","247"
"70:","236"
"75:","255"
"80:","261"
"85:","240"
"90:","236"
"95:","250"
"100:","237"
"105:","242"
"110:","241"
"115:","244"
"120:","250"
"125:","249"
"130:","237"
"135:","254"
"140:","243"
"145:","250"
"150:","246"
"155:","229"
"160:","243"
"165:","249"
"170:","244"
"175:","249"
"180:","245"
"185:","248"
"190:","251"
"195:","235"
"200:","255"
"205:","237"
"210:","246"
"215:","253"
"220:","241"
"225:","249"
"230:","247"
"235:","256"
"240:","322"
