"xseconds,"rate"
"5:","52"
"10:","193"
"15:","246"
"20:","238"
"25:","256"
"30:","259"
"35:","256"
"40:","238"
"45:","251"
"50:","244"
"55:","244"
"60:","241"
"65:","248"
"70:","237"
"75:","254"
"80:","261"
"85:","241"
"90:","235"
"95:","250"
"100:","236"
"105:","242"
"110:","243"
"115:","244"
"120:","250"
"125:","250"
"130:","237"
"135:","253"
"140:","243"
"145:","251"
"150:","245"
"155:","229"
"160:","244"
"165:","248"
"170:","244"
"175:","249"
"180:","246"
"185:","247"
"190:","251"
"195:","235"
"200:","256"
"205:","235"
"210:","247"
"215:","253"
"220:","240"
"225:","248"
"230:","248"
"235:","257"
"240:","325"
