"xseconds,"rate"
"5:","63"
"10:","181"
"15:","243"
"20:","237"
"25:","255"
"30:","261"
"35:","256"
"40:","235"
"45:","253"
"50:","244"
"55:","244"
"60:","240"
"65:","246"
"70:","236"
"75:","253"
"80:","262"
"85:","241"
"90:","234"
"95:","249"
"100:","236"
"105:","240"
"110:","240"
"115:","243"
"120:","251"
"125:","247"
"130:","236"
"135:","252"
"140:","245"
"145:","247"
"150:","249"
"155:","225"
"160:","243"
"165:","250"
"170:","243"
"175:","252"
"180:","243"
"185:","247"
"190:","250"
"195:","234"
"200:","257"
"205:","234"
"210:","245"
"215:","254"
"220:","239"
"225:","249"
"230:","246"
"235:","253"
"240:","317"
