"xseconds,"rate"
"5:","57"
"10:","183"
"15:","244"
"20:","237"
"25:","254"
"30:","262"
"35:","256"
"40:","237"
"45:","253"
"50:","245"
"55:","243"
"60:","241"
"65:","247"
"70:","236"
"75:","253"
"80:","263"
"85:","241"
"90:","235"
"95:","249"
"100:","236"
"105:","241"
"110:","241"
"115:","244"
"120:","251"
"125:","248"
"130:","237"
"135:","254"
"140:","245"
"145:","248"
"150:","249"
"155:","227"
"160:","243"
"165:","251"
"170:","242"
"175:","252"
"180:","243"
"185:","247"
"190:","250"
"195:","234"
"200:","257"
"205:","236"
"210:","245"
"215:","254"
"220:","239"
"225:","250"
"230:","247"
"235:","254"
"240:","317"
