"xseconds,"rate"
"5:","253"
"10:","252"
"15:","197"
"20:","175"
"25:","164"
"30:","172"
"35:","174"
"40:","172"
"45:","170"
"50:","173"
"55:","171"
"60:","170"
"65:","178"
"70:","171"
"75:","169"
"80:","172"
"85:","174"
"90:","175"
"95:","175"
"100:","172"
"105:","167"
"110:","168"
"115:","176"
"120:","174"
"125:","169"
"130:","175"
"135:","171"
"140:","175"
"145:","171"
"150:","171"
"155:","174"
"160:","171"
"165:","169"
"170:","175"
"175:","166"
"180:","170"
"185:","170"
"190:","168"
"195:","174"
"200:","171"
"205:","171"
"210:","173"
"215:","173"
"220:","175"
"225:","169"
"230:","166"
"235:","174"
"240:","173"
