"xseconds,"rate"
"5:","505"
"10:","369"
"15:","298"
"20:","299"
"25:","307"
"30:","298"
"35:","267"
"40:","296"
"45:","295"
"50:","304"
"55:","305"
"60:","264"
"65:","302"
"70:","306"
"75:","302"
"80:","309"
"85:","303"
"90:","299"
"95:","299"
"100:","272"
"105:","298"
"110:","300"
"115:","297"
"120:","294"
"125:","300"
"130:","306"
"135:","293"
"140:","296"
"145:","299"
"150:","306"
"155:","307"
"160:","306"
"165:","287"
"170:","272"
"175:","299"
"180:","248"
"185:","265"
"190:","300"
"195:","297"
"200:","298"
"205:","298"
"210:","306"
"215:","307"
"220:","307"
"225:","298"
"230:","325"
"235:","380"
"240:","513"
