"xseconds,"rate"
"5:","1050"
"10:","712"
"15:","527"
"20:","404"
"25:","318"
"30:","256"
"35:","255"
"40:","256"
"45:","265"
"50:","261"
"55:","251"
"60:","259"
"65:","261"
"70:","252"
"75:","250"
"80:","251"
"85:","258"
"90:","258"
"95:","262"
"100:","259"
"105:","246"
"110:","252"
"115:","219"
"120:","258"
"125:","262"
"130:","260"
"135:","237"
"140:","251"
"145:","250"
"150:","257"
"155:","258"
"160:","260"
"165:","259"
"170:","254"
"175:","257"
"180:","257"
"185:","261"
"190:","257"
"195:","252"
"200:","261"
"205:","261"
"210:","254"
"215:","257"
"220:","257"
"225:","250"
"230:","259"
"235:","259"
"240:","258"
