"xseconds,"rate"
"5:","498"
"10:","381"
"15:","379"
"20:","299"
"25:","385"
"30:","393"
"35:","391"
"40:","378"
"45:","379"
"50:","386"
"55:","388"
"60:","383"
"65:","379"
"70:","377"
"75:","395"
"80:","386"
"85:","386"
"90:","391"
"95:","392"
"100:","389"
"105:","370"
"110:","351"
"115:","384"
"120:","381"
"125:","378"
"130:","386"
"135:","361"
"140:","389"
"145:","382"
"150:","384"
"155:","387"
"160:","378"
"165:","380"
"170:","381"
"175:","394"
"180:","388"
"185:","384"
"190:","393"
"195:","384"
"200:","383"
"205:","388"
"210:","388"
"215:","383"
"220:","382"
"225:","385"
"230:","398"
"235:","515"
"240:","699"
