"xseconds,"rate"
"5:","292"
"10:","253"
"15:","254"
"20:","242"
"25:","250"
"30:","240"
"35:","249"
"40:","246"
"45:","255"
"50:","245"
"55:","249"
"60:","245"
"65:","248"
"70:","245"
"75:","234"
"80:","232"
"85:","242"
"90:","241"
"95:","215"
"100:","244"
"105:","238"
"110:","241"
"115:","235"
"120:","250"
"125:","248"
"130:","244"
"135:","242"
"140:","247"
"145:","251"
"150:","243"
"155:","248"
"160:","245"
"165:","249"
"170:","247"
"175:","248"
"180:","252"
"185:","248"
"190:","255"
"195:","253"
"200:","242"
"205:","249"
"210:","249"
"215:","250"
"220:","253"
"225:","301"
"230:","369"
"235:","502"
"240:","743"
