"xseconds,"rate"
"5:","673"
"10:","497"
"15:","368"
"20:","298"
"25:","258"
"30:","257"
"35:","262"
"40:","256"
"45:","265"
"50:","260"
"55:","267"
"60:","265"
"65:","267"
"70:","259"
"75:","263"
"80:","258"
"85:","267"
"90:","265"
"95:","239"
"100:","262"
"105:","259"
"110:","221"
"115:","254"
"120:","260"
"125:","255"
"130:","246"
"135:","261"
"140:","250"
"145:","256"
"150:","256"
"155:","257"
"160:","257"
"165:","263"
"170:","255"
"175:","259"
"180:","262"
"185:","258"
"190:","257"
"195:","268"
"200:","254"
"205:","259"
"210:","263"
"215:","254"
"220:","260"
"225:","258"
"230:","263"
"235:","263"
"240:","313"
