"xseconds,"rate"
"5:","114"
"10:","92"
"15:","90"
"20:","91"
"25:","92"
"30:","92"
"35:","92"
"40:","92"
"45:","90"
"50:","92"
"55:","89"
"60:","91"
"65:","93"
"70:","92"
"75:","89"
"80:","91"
"85:","92"
"90:","90"
"95:","92"
"100:","93"
"105:","91"
"110:","91"
"115:","90"
"120:","92"
"125:","90"
"130:","92"
"135:","91"
"140:","88"
"145:","92"
"150:","90"
"155:","91"
"160:","90"
"165:","89"
"170:","91"
"175:","89"
"180:","91"
"185:","91"
"190:","92"
"195:","92"
"200:","92"
"205:","92"
"210:","92"
"215:","90"
"220:","93"
"225:","92"
"230:","89"
"235:","90"
"240:","91"
