"xseconds,"rate"
"5:","103"
"10:","91"
"15:","90"
"20:","91"
"25:","92"
"30:","92"
"35:","92"
"40:","91"
"45:","91"
"50:","91"
"55:","90"
"60:","91"
"65:","93"
"70:","91"
"75:","90"
"80:","91"
"85:","93"
"90:","90"
"95:","92"
"100:","92"
"105:","91"
"110:","90"
"115:","90"
"120:","92"
"125:","90"
"130:","91"
"135:","91"
"140:","88"
"145:","91"
"150:","91"
"155:","91"
"160:","90"
"165:","89"
"170:","91"
"175:","89"
"180:","92"
"185:","91"
"190:","92"
"195:","92"
"200:","92"
"205:","92"
"210:","92"
"215:","90"
"220:","93"
"225:","92"
"230:","89"
"235:","89"
"240:","157"
